search_evaluation_id,weighting,search_accuracy_pct,final_accuracy_pct,accuracy_delta_pp,search_mflops,final_mflops,final_route_accuracy_pct,underestimation_count,overestimation_count,dispatcher_checkpoint,selected_shufflenetv2_x0_5_count,selected_shufflenetv2_x0_5_fraction,selected_mobilenetv2_x0_5_count,selected_mobilenetv2_x0_5_fraction,selected_resnet56_count,selected_resnet56_fraction,selected_repvgg_a1_count,selected_repvgg_a1_fraction,final_pareto,catalog_interpolated_accuracy_pct,catalog_interpolated_margin_pp,above_catalog_interpolated_front,chromosome_json
2302,ISNS,90.71249999999999,90.45,-0.26249999999999885,21.808192000000002,21.808192000000002,91.85,163,0,artifacts/cifar10/runs/pareto/final/dispatcher-02302.pt,2000,1.0,0,0.0,0,0.0,0,0.0,True,90.13109638537819,0.31890361462181716,True,"[59.48636522204495,28.74804948656121,0.6109107332236507,8.241659818883946,2.1224817438297165,48.5007369439256,82.06359141829684,79.98775899220402,16.75212768523548,77.73854470353777,31.55960365563171,62.468308587373926,27.110600618674848,68.66368641858303,97.00559204502702,60.825369642347894,1.6448260100039123]"
2322,ISNS,90.71249999999999,90.45,-0.26249999999999885,21.808192000000002,21.808192000000002,91.85,163,0,artifacts/cifar10/runs/pareto/final/dispatcher-02322.pt,2000,1.0,0,0.0,0,0.0,0,0.0,True,90.13109638537819,0.31890361462181716,True,"[68.36659348685298,15.997522207906893,2.4553609787455613,8.241659818883946,2.1224817438297165,73.96714427694513,81.70644873730195,79.00065672738162,14.797609285028525,75.67682241089108,87.78212412516086,71.52516885563081,26.52367666972169,71.37088342240925,39.07834192785607,27.134500615759997,1.6167811355249593]"
2336,ISNS,90.71249999999999,90.45,-0.26249999999999885,21.808192000000002,21.808192000000002,91.85,163,0,artifacts/cifar10/runs/pareto/final/dispatcher-02336.pt,2000,1.0,0,0.0,0,0.0,0,0.0,True,90.13109638537819,0.31890361462181716,True,"[60.419933677208505,24.592954253495417,0.6109107332236507,8.175038370546234,1.2669968988848184,73.98449129252947,32.53807796525379,3.139878148373498,14.681137618589561,75.84604975709175,88.1710865880867,71.44009872433485,8.78967888868347,70.91076941342193,40.565119799203934,27.134500615759997,1.6167811355249593]"
2342,ISNS,90.71249999999999,90.45,-0.26249999999999885,21.808192000000002,21.808192000000002,91.85,163,0,artifacts/cifar10/runs/pareto/final/dispatcher-02342.pt,2000,1.0,0,0.0,0,0.0,0,0.0,True,90.13109638537819,0.31890361462181716,True,"[59.48636522204495,28.74804948656121,0.6109107332236507,8.241659818883946,5.5321709675698525,46.21090997038455,82.06359141829684,1.7398691114274385,16.75212768523548,77.73854470353777,31.55960365563171,39.53623174899343,27.110600618674848,68.66368641858303,19.262178959837087,60.825369642347894,1.5831032506817098]"
2391,ISNS,90.71249999999999,90.45,-0.26249999999999885,21.808192000000002,21.808192000000002,91.85,163,0,artifacts/cifar10/runs/pareto/final/dispatcher-02391.pt,2000,1.0,0,0.0,0,0.0,0,0.0,True,90.13109638537819,0.31890361462181716,True,"[30.961346698744926,24.336198165826584,0.4394859648435947,8.063428731625917,4.541800873967084,46.241822090431064,82.07094789805814,81.404380400821,16.387970036501244,4.566235597676549,30.900189394834307,38.78112818666989,25.10577027400608,68.98911046456773,92.32090095679666,60.89640148242325,1.6248492531632546]"
2410,ISNS,90.71249999999999,90.45,-0.26249999999999885,21.808192000000002,21.808192000000002,91.85,163,0,artifacts/cifar10/runs/pareto/final/dispatcher-02410.pt,2000,1.0,0,0.0,0,0.0,0,0.0,True,90.13109638537819,0.31890361462181716,True,"[60.419933677208505,29.20586297549368,0.6109107332236507,8.241659818883946,1.9231700424909013,73.94767665417035,81.43112581724253,81.38735851239521,14.03199111430817,75.67682241089108,87.19136136259897,37.30885388547516,26.52367666972169,69.13626630637782,39.07834192785607,27.501496468612682,1.6167811355249593]"
2460,ISNS,90.71249999999999,90.45,-0.26249999999999885,21.808192000000002,21.808192000000002,91.85,163,0,artifacts/cifar10/runs/pareto/final/dispatcher-02460.pt,2000,1.0,0,0.0,0,0.0,0,0.0,True,90.13109638537819,0.31890361462181716,True,"[59.95371914716896,24.336198165826584,0.4394859648435947,10.33532354687573,4.541800873967084,46.241822090431064,82.07094789805814,81.38180644289233,14.708008309883576,2.9669275773858033,30.900189394834307,38.78112818666989,26.22588584837955,69.08544231235602,92.32090095679666,60.89640148242325,1.6248492531632546]"
2472,ISNS,90.71249999999999,90.45,-0.26249999999999885,21.808192000000002,21.808192000000002,91.85,163,0,artifacts/cifar10/runs/pareto/final/dispatcher-02472.pt,2000,1.0,0,0.0,0,0.0,0,0.0,True,90.13109638537819,0.31890361462181716,True,"[37.309011392563605,29.097382774347707,0.6109107332236507,46.51851481442877,1.9231700424909013,73.94767665417035,81.73507050171591,81.38735851239521,14.03199111430817,75.65042151363724,87.24759386811658,37.32803300929347,26.52367666972169,69.5700153210244,39.07834192785607,27.501496468612682,1.6167811355249593]"
1752,ISNS,90.73750000000001,90.4,-0.3375000000000017,21.850147000000003,21.836162,91.8,163,1,artifacts/cifar10/runs/pareto/final/dispatcher-01752.pt,1999,0.9995,1,0.0005,0,0.0,0,0.0,False,90.13483668009269,0.265163319907316,True,"[28.156931939571496,26.394988069528743,1.4436168617981942,8.241659818883946,2.5986139474590644,91.15850206013951,71.80154117231538,91.72861765570683,26.22186964879716,77.16641278071627,94.07901976592396,77.71299063004808,84.48226759925411,93.00668314294217,41.29964779830805,25.050469414463564,1.5551303285074012]"
1932,ISNS,90.725,90.4,-0.3249999999999975,21.8151845,21.836162,91.8,163,1,artifacts/cifar10/runs/pareto/final/dispatcher-01932.pt,1999,0.9995,1,0.0005,0,0.0,0,0.0,False,90.13483668009269,0.265163319907316,True,"[32.64154230135583,34.85984839580699,37.253573828325706,6.991389433803766,98.09262654309235,6.631403169224934,82.03225327329682,37.71069522507808,17.366761812468923,30.362297304039487,47.14431762597137,37.892946884876864,78.17262023784151,34.05374535165817,85.04297782019566,63.45856384207306,1.349691632594935]"
514,ISNS,90.7625,90.45,-0.31250000000000444,21.948042,22.003982,91.60000000000001,162,6,artifacts/cifar10/runs/pareto/final/dispatcher-00514.pt,1993,0.9965,7,0.0035,0,0.0,0,0.0,False,90.15717832955518,0.2928216704448232,True,"[69.61653421970686,16.502615834060492,23.76849818029596,46.978896342963964,4.293314573280297,58.56370356578056,82.31025573118637,34.621019431092336,79.28214691774879,99.15945062145813,98.24114806102004,9.837307928049702,10.848706474691383,31.007365002396426,24.60855398128431,89.25993259660981,1.547880464794921]"
1465,ISNS,90.825,90.5,-0.3249999999999975,22.283682000000002,22.115862000000003,91.4,162,10,artifacts/cifar10/runs/pareto/final/dispatcher-01465.pt,1989,0.9945,11,0.0055,0,0.0,0,0.0,True,90.17197829794506,0.3280217020549401,True,"[37.11455272151096,15.142668159100566,18.78371061792152,8.241659818883946,4.307097620715226,46.50837838544824,73.25508948016005,84.88033734337274,16.66304259029377,6.0453579509076025,23.89791151312776,38.525205297944815,15.196794457474756,91.05368547461649,20.570025916445566,24.723283123367796,1.6137828636945981]"
2249,ISNS,90.85,90.55,-0.30000000000000027,22.549397000000003,22.815112000000003,90.5,159,31,artifacts/cifar10/runs/pareto/final/dispatcher-02249.pt,1964,0.982,36,0.018,0,0.0,0,0.0,True,90.26281535906377,0.28718464093623197,True,"[21.715622862142506,13.943842876906103,0.7376916828241245,10.434381348468444,56.140461851201266,73.72753308311002,81.10786828147529,84.26903238965798,0.1715097171604157,72.48398258628573,29.342686802995765,39.743933631366,76.13309427222853,71.05147140755984,18.84511374298758,25.56522700136358,1.6554820077579437]"
